id,sales
2980317,144.41718
2980318,189.34366
2980319,144.41718
2980320,242.99858
2980321,288.71094
2980322,144.41718
2980323,144.41718
2980324,347.20776
2980325,178.92722
2980326,930.3599
2980327,144.41718
2980328,144.41718
2980329,137.10393
2980330,137.10393
2980331,144.28926
2980332,705.3745
2980333,137.10393
2980334,224.36241
2980335,137.10393
2980336,376.65433
2980337,258.12115
2980338,209.39189
2980339,210.44633
2980340,137.10393
2980341,1169.4839
2980342,137.10393
2980343,137.10393
2980344,137.10393
2980345,137.10393
2980346,137.10393
2980347,215.07901
2980348,137.10393
2980349,137.10393
2980350,137.10393
2980351,188.29579
2980352,137.10393
2980353,207.30548
2980354,201.07915
2980355,137.10393
2980356,137.10393
2980357,235.92726
2980358,137.10393
2980359,285.07208
2980360,137.10393
2980361,137.10393
2980362,138.1518
2980363,138.1518
2980364,138.1518
2980365,1112.8657
2980366,138.1518
2980367,242.68018
2980368,138.1518
2980369,612.604
2980370,285.98877
2980371,226.88501
2980372,211.4942
2980373,138.1518
2980374,1626.096
2980375,138.1518
2980376,138.1518
2980377,138.1518
2980378,138.1518
2980379,138.1518
2980380,216.19536
2980381,138.1518
2980382,138.1518
2980383,138.1518
2980384,214.03976
2980385,138.1518
2980386,208.71342
2980387,229.13908
2980388,138.1518
2980389,138.1518
2980390,323.0544
2980391,138.1518
2980392,792.99744
2980393,138.1518
2980394,138.1518
2980395,144.80437
2980396,144.80437
2980397,194.33522
2980398,2138.6172
2980399,144.80437
2980400,574.50806
2980401,144.80437
2980402,873.38074
2980403,614.84235
2980404,353.06824
2980405,226.9022
2980406,144.80437
2980407,2978.8513
2980408,144.80437
2980409,144.80437
2980410,144.80437
2980411,182.18233
2980412,144.80437
2980413,298.95728
2980414,144.80437
2980415,194.33522
2980416,144.80437
2980417,310.1575
2980418,144.80437
2980419,336.86575
2980420,346.94406
2980421,144.80437
2980422,144.80437
2980423,508.10565
2980424,194.33522
2980425,725.3603
2980426,144.80437
2980427,144.80437
2980428,137.10393
2980429,137.10393
2980430,137.10393
2980431,955.0472
2980432,137.10393
2980433,220.75876
2980434,137.10393
2980435,380.49542
2980436,258.12115
2980437,203.88556
2980438,210.44633
2980439,177.87935
2980440,1209.3446
2980441,137.10393
2980442,137.10393
2980443,137.10393
2980444,137.10393
2980445,137.10393
2980446,215.14749
2980447,137.10393
2980448,137.10393
2980449,137.10393
2980450,177.87935
2980451,137.10393
2980452,207.30548
2980453,201.07915
2980454,137.10393
2980455,137.10393
2980456,235.92726
2980457,137.10393
2980458,337.97806
2980459,137.10393
2980460,137.10393
2980461,141.34302
2980462,141.34302
2980463,145.33713
2980464,1608.6776
2980465,141.34302
2980466,420.6744
2980467,141.34302
2980468,706.2231
2980469,511.98273
2980470,279.43073
2980471,211.4942
2980472,178.92722
2980473,2259.888
2980474,141.34302
2980475,141.34302
2980476,141.34302
2980477,148.6351
2980478,141.34302
2980479,257.7188
2980480,141.34302
2980481,141.34302
2980482,141.34302
2980483,240.67862
2980484,141.34302
2980485,242.99858
2980486,291.43298
2980487,141.34302
2980488,141.34302
2980489,345.91397
2980490,189.34366
2980491,883.1698
2980492,141.34302
2980493,141.34302
2980494,145.97627
2980495,145.97627
2980496,165.40358
2980497,1751.8209
2980498,145.97627
2980499,593.0864
2980500,145.97627
2980501,804.62964
2980502,798.8538
2980503,365.8242
2980504,263.99045
2980505,145.97627
2980506,2620.1858
2980507,145.97627
2980508,145.97627
2980509,145.97627
2980510,159.85387
2980511,145.97627
2980512,296.40002
2980513,145.97627
2980514,145.97627
2980515,145.97627
2980516,310.1575
2980517,145.97627
2980518,356.6483
2980519,343.5104
2980520,145.97627
2980521,145.97627
2980522,490.12064
2980523,145.97627
2980524,1848.2986
2980525,145.97627
2980526,262.07272
2980527,145.97627
2980528,145.97627
2980529,165.40358
2980530,1314.8586
2980531,145.97627
2980532,526.8577
2980533,145.97627
2980534,793.4073
2980535,800.8915
2980536,257.89566
2980537,255.37666
2980538,188.5772
2980539,2428.4836
2980540,145.97627
2980541,145.97627
2980542,145.97627
2980543,261.30453
2980544,145.97627
2980545,280.06598
2980546,145.97627
2980547,145.97627
2980548,145.97627
2980549,310.1575
2980550,145.97627
2980551,310.37424
2980552,352.91437
2980553,145.97627
2980554,145.97627
2980555,451.97223
2980556,145.97627
2980557,1730.9349
2980558,145.97627
2980559,262.07272
2980560,145.97627
2980561,145.97627
2980562,146.89622
2980563,1897.6143
2980564,145.97627
2980565,471.07578
2980566,145.97627
2980567,847.2512
2980568,570.1043
2980569,269.9
2980570,213.0533
2980571,180.48631
2980572,3140.3416
2980573,145.97627
2980574,145.97627
2980575,145.97627
2980576,151.76299
2980577,145.97627
2980578,275.15747
2980579,145.97627
2980580,145.97627
2980581,242.23772
2980582,190.90276
2980583,145.97627
2980584,243.47449
2980585,308.52847
2980586,145.97627
2980587,145.97627
2980588,541.30054
2980589,180.48631
2980590,1035.2157
2980591,242.23772
2980592,145.97627
2980593,145.97627
2980594,145.97627
2980595,165.40358
2980596,1508.1271
2980597,145.97627
2980598,423.78223
2980599,145.97627
2980600,649.65405
2980601,660.2431
2980602,268.6093
2980603,314.10693
2980604,188.5772
2980605,2279.2876
2980606,145.97627
2980607,145.97627
2980608,145.97627
2980609,145.97627
2980610,145.97627
2980611,297.20074
2980612,145.97627
2980613,145.97627
2980614,145.97627
2980615,280.16055
2980616,145.97627
2980617,536.50555
2980618,367.91388
2980619,145.97627
2980620,145.97627
2980621,523.4661
2980622,145.97627
2980623,1581.4423
2980624,145.97627
2980625,232.07579
2980626,145.97627
2980627,145.97627
2980628,145.97627
2980629,2084.1587
2980630,145.97627
2980631,369.29407
2980632,145.97627
2980633,962.2674
2980634,490.663
2980635,283.30383
2980636,213.0533
2980637,145.97627
2980638,3222.9136
2980639,145.97627
2980640,145.97627
2980641,145.97627
2980642,145.97627
2980643,145.97627
2980644,259.34637
2980645,145.97627
2980646,145.97627
2980647,145.97627
2980648,242.23772
2980649,145.97627
2980650,243.47449
2980651,308.52847
2980652,145.97627
2980653,145.97627
2980654,310.61343
2980655,145.97627
2980656,756.0733
2980657,145.97627
2980658,145.97627
2980659,144.41718
2980660,144.41718
2980661,155.7536
2980662,1238.4629
2980663,144.41718
2980664,400.68546
2980665,144.41718
2980666,702.289
2980667,511.98273
2980668,271.74728
2980669,262.9713
2980670,178.92722
2980671,2229.5586
2980672,144.41718
2980673,144.41718
2980674,144.41718
2980675,144.41718
2980676,144.41718
2980677,257.7873
2980678,144.41718
2980679,144.41718
2980680,144.41718
2980681,240.7471
2980682,144.41718
2980683,270.19922
2980684,291.43298
2980685,144.41718
2980686,144.41718
2980687,353.0584
2980688,144.41718
2980689,1174.2509
2980690,144.41718
2980691,216.8512
2980692,144.41718
2980693,144.41718
2980694,145.33713
2980695,1338.5111
2980696,144.41718
2980697,444.50467
2980698,144.41718
2980699,719.73
2980700,600.5994
2980701,260.21793
2980702,441.5921
2980703,178.92722
2980704,2231.4111
2980705,144.41718
2980706,144.41718
2980707,144.41718
2980708,144.41718
2980709,144.41718
2980710,273.5984
2980711,144.41718
2980712,144.41718
2980713,189.34366
2980714,189.34366
2980715,144.41718
2980716,270.19922
2980717,291.43298
2980718,144.41718
2980719,144.41718
2980720,445.43735
2980721,144.41718
2980722,1582.6539
2980723,144.41718
2980724,240.7471
2980725,145.97627
2980726,145.97627
2980727,154.9871
2980728,2886.3228
2980729,145.97627
2980730,495.0153
2980731,145.97627
2980732,987.3766
2980733,640.11725
2980734,287.62393
2980735,221.14418
2980736,198.99364
2980737,3254.3135
2980738,145.97627
2980739,145.97627
2980740,145.97627
2980741,145.97627
2980742,145.97627
2980743,294.89398
2980744,145.97627
2980745,145.97627
2980746,145.97627
2980747,310.1575
2980748,145.97627
2980749,254.66223
2980750,342.424
2980751,145.97627
2980752,145.97627
2980753,480.42917
2980754,288.80634
2980755,1122.9463
2980756,145.97627
2980757,145.97627
2980758,164.099
2980759,164.099
2980760,198.3428
2980761,5524.1035
2980762,164.099
2980763,1128.3197
2980764,164.099
2980765,1654.4843
2980766,1989.653
2980767,517.75055
2980768,389.71173
2980769,328.05563
2980770,7119.4556
2980771,164.099
2980772,164.099
2980773,164.099
2980774,266.0575
2980775,164.099
2980776,426.15665
2980777,397.33295
2980778,164.099
2980779,397.33295
2980780,397.33295
2980781,164.099
2980782,1009.6408
2980783,512.8079
2980784,164.099
2980785,164.099
2980786,1295.2665
2980787,164.099
2980788,5071.167
2980789,497.00116
2980790,263.3198
2980791,164.099
2980792,164.099
2980793,234.14789
2980794,4901.5195
2980795,164.099
2980796,993.92334
2980797,164.099
2980798,1795.0068
2980799,1766.3612
2980800,517.75055
2980801,334.0564
2980802,328.05563
2980803,7351.865
2980804,164.099
2980805,164.099
2980806,164.099
2980807,266.0575
2980808,164.099
2980809,525.8249
2980810,397.33295
2980811,164.099
2980812,164.099
2980813,397.33295
2980814,164.099
2980815,1085.2076
2980816,666.89197
2980817,164.099
2980818,164.099
2980819,1228.8313
2980820,164.099
2980821,4473.201
2980822,497.00116
2980823,263.3198
2980824,164.099
2980825,164.099
2980826,198.3428
2980827,2909.0344
2980828,164.099
2980829,745.46704
2980830,164.099
2980831,1347.3475
2980832,1331.0492
2980833,494.4755
2980834,234.55103
2980835,257.63742
2980836,5725.9736
2980837,164.099
2980838,164.099
2980839,164.099
2980840,230.25244
2980841,164.099
2980842,500.4363
2980843,371.9444
2980844,164.099
2980845,240.66895
2980846,371.9444
2980847,164.099
2980848,1060.2308
2980849,464.92245
2980850,164.099
2980851,164.099
2980852,1129.6318
2980853,164.099
2980854,2055.9937
2980855,471.6126
2980856,234.38455
2980857,164.099
2980858,164.099
2980859,234.14789
2980860,4620.0146
2980861,164.099
2980862,852.3048
2980863,164.099
2980864,1526.0294
2980865,1707.6366
2980866,534.8266
2980867,316.10797
2980868,257.63742
2980869,7020.249
2980870,164.099
2980871,164.099
2980872,230.25244
2980873,266.0575
2980874,164.099
2980875,525.8249
2980876,497.00116
2980877,164.099
2980878,164.099
2980879,497.00116
2980880,164.099
2980881,1035.4398
2980882,1171.2823
2980883,164.099
2980884,164.099
2980885,1191.7175
2980886,164.099
2980887,4173.314
2980888,497.00116
2980889,259.7731
2980890,160.66313
2980891,160.66313
2980892,205.32344
2980893,2619.3435
2980894,160.66313
2980895,718.01935
2980896,160.66313
2980897,1215.5282
2980898,1358.2714
2980899,424.1638
2980900,225.15962
2980901,237.23308
2980902,5293.65
2980903,160.66313
2980904,160.66313
2980905,160.66313
2980906,237.23308
2980907,160.66313
2980908,397.3322
2980909,368.5085
2980910,160.66313
2980911,160.66313
2980912,368.5085
2980913,160.66313
2980914,974.1706
2980915,606.82336
2980916,160.66313
2980917,226.81657
2980918,992.6059
2980919,160.66313
2980920,1326.3422
2980921,468.17673
2980922,227.59721
2980923,164.099
2980924,164.099
2980925,198.3428
2980926,4334.6475
2980927,164.099
2980928,907.72424
2980929,164.099
2980930,1419.6737
2980931,1838.7722
2980932,434.6662
2980933,326.08655
2980934,268.05392
2980935,5390.9355
2980936,164.099
2980937,164.099
2980938,230.25244
2980939,240.66895
2980940,164.099
2980941,400.7681
2980942,371.9444
2980943,164.099
2980944,230.25244
2980945,371.9444
2980946,164.099
2980947,1014.1573
2980948,652.0476
2980949,164.099
2980950,164.099
2980951,1126.1884
2980952,164.099
2980953,4887.2686
2980954,471.6126
2980955,237.93124
2980956,145.97627
2980957,145.97627
2980958,157.3127
2980959,1158.3263
2980960,145.97627
2980961,394.01874
2980962,145.97627
2980963,661.0288
2980964,566.80676
2980965,279.5131
2980966,341.9471
2980967,190.90276
2980968,1987.5393
2980969,145.97627
2980970,145.97627
2980971,180.48631
2980972,145.97627
2980973,145.97627
2980974,259.34637
2980975,145.97627
2980976,145.97627
2980977,145.97627
2980978,242.3062
2980979,145.97627
2980980,291.994
2980981,302.9815
2980982,145.97627
2980983,145.97627
2980984,581.2812
2980985,145.97627
2980986,1156.057
2980987,145.97627
2980988,242.3062
2980989,160.66313
2980990,160.66313
2980991,189.6558
2980992,2455.85
2980993,160.66313
2980994,683.724
2980995,160.66313
2980996,1140.2113
2980997,1269.181
2980998,400.5083
2980999,225.82603
2981000,211.14894
2981001,4632.6235
2981002,160.66313
2981003,160.66313
2981004,211.14894
2981005,211.14894
2981006,160.66313
2981007,381.66455
2981008,160.66313
2981009,160.66313
2981010,160.66313
2981011,352.84085
2981012,160.66313
2981013,755.73956
2981014,382.2233
2981015,160.66313
2981016,160.66313
2981017,746.87823
2981018,160.66313
2981019,1477.3812
2981020,468.84317
2981021,211.92955
2981022,145.97627
2981023,145.97627
2981024,165.40358
2981025,2924.0781
2981026,145.97627
2981027,729.7936
2981028,145.97627
2981029,971.3191
2981030,1106.4174
2981031,318.51007
2981032,430.9905
2981033,198.99364
2981034,3393.9963
2981035,145.97627
2981036,145.97627
2981037,145.97627
2981038,170.27034
2981039,145.97627
2981040,303.5078
2981041,145.97627
2981042,145.97627
2981043,145.97627
2981044,310.1575
2981045,145.97627
2981046,651.21765
2981047,351.0378
2981048,145.97627
2981049,145.97627
2981050,1637.1946
2981051,145.97627
2981052,3334.573
2981053,145.97627
2981054,266.71838
2981055,144.80437
2981056,144.80437
2981057,194.33522
2981058,3106.1443
2981059,144.80437
2981060,680.4582
2981061,144.80437
2981062,1012.5571
2981063,831.5002
2981064,404.1078
2981065,392.94373
2981066,194.33522
2981067,4066.891
2981068,144.80437
2981069,144.80437
2981070,144.80437
2981071,286.2261
2981072,144.80437
2981073,315.29132
2981074,144.80437
2981075,144.80437
2981076,144.80437
2981077,310.1575
2981078,144.80437
2981079,545.3721
2981080,377.92822
2981081,144.80437
2981082,144.80437
2981083,702.0502
2981084,144.80437
2981085,2624.4634
2981086,144.80437
2981087,262.07272
2981088,144.41718
2981089,144.41718
2981090,144.41718
2981091,1267.2762
2981092,144.41718
2981093,400.68546
2981094,144.41718
2981095,719.73
2981096,511.98273
2981097,254.02255
2981098,349.21317
2981099,189.34366
2981100,2288.2346
2981101,144.41718
2981102,144.41718
2981103,144.41718
2981104,144.41718
2981105,144.41718
2981106,257.7873
2981107,144.41718
2981108,144.41718
2981109,144.41718
2981110,240.67862
2981111,144.41718
2981112,279.86475
2981113,291.43298
2981114,144.41718
2981115,144.41718
2981116,445.43735
2981117,144.41718
2981118,1160.5709
2981119,144.41718
2981120,216.8512
2981121,138.1518
2981122,138.1518
2981123,138.1518
2981124,1156.6289
2981125,138.1518
2981126,253.0028
2981127,138.1518
2981128,709.2441
2981129,261.2756
2981130,234.29102
2981131,211.4942
2981132,138.1518
2981133,1854.3969
2981134,138.1518
2981135,138.1518
2981136,138.1518
2981137,138.1518
2981138,138.1518
2981139,223.51213
2981140,138.1518
2981141,138.1518
2981142,138.1518
2981143,178.92722
2981144,138.1518
2981145,208.71342
2981146,236.45586
2981147,138.1518
2981148,138.1518
2981149,229.65836
2981150,138.1518
2981151,433.26776
2981152,138.1518
2981153,138.1518
2981154,145.97627
2981155,145.97627
2981156,154.9871
2981157,2063.8967
2981158,145.97627
2981159,565.17725
2981160,145.97627
2981161,804.62964
2981162,783.1008
2981163,332.20294
2981164,322.72073
2981165,188.5772
2981166,2793.996
2981167,145.97627
2981168,145.97627
2981169,188.5772
2981170,170.27034
2981171,145.97627
2981172,280.06598
2981173,145.97627
2981174,145.97627
2981175,198.99364
2981176,288.80634
2981177,145.97627
2981178,468.98712
2981179,343.5104
2981180,145.97627
2981181,145.97627
2981182,634.6796
2981183,145.97627
2981184,1740.4011
2981185,145.97627
2981186,264.5324
2981187,145.97627
2981188,145.97627
2981189,154.9871
2981190,2273.3945
2981191,145.97627
2981192,606.8853
2981193,145.97627
2981194,835.08124
2981195,901.63635
2981196,342.02808
2981197,322.72073
2981198,188.5772
2981199,2824.602
2981200,145.97627
2981201,145.97627
2981202,188.5772
2981203,261.30453
2981204,145.97627
2981205,291.84952
2981206,145.97627
2981207,145.97627
2981208,198.99364
2981209,310.1575
2981210,145.97627
2981211,496.1939
2981212,343.5104
2981213,145.97627
2981214,145.97627
2981215,647.42865
2981216,145.97627
2981217,3058.3398
2981218,145.97627
2981219,264.5324
2981220,160.66313
2981221,160.66313
2981222,205.32344
2981223,3118.1113
2981224,160.66313
2981225,786.8174
2981226,160.66313
2981227,1111.8375
2981228,1607.9514
2981229,349.93518
2981230,279.53085
2981231,226.81657
2981232,4154.812
2981233,160.66313
2981234,160.66313
2981235,226.81657
2981236,226.81657
2981237,160.66313
2981238,397.3322
2981239,160.66313
2981240,160.66313
2981241,226.81657
2981242,368.5085
2981243,160.66313
2981244,792.6963
2981245,419.69824
2981246,160.66313
2981247,160.66313
2981248,990.9818
2981249,160.66313
2981250,3546.8003
2981251,160.66313
2981252,234.49538
2981253,145.97627
2981254,145.97627
2981255,154.9871
2981256,2418.1194
2981257,145.97627
2981258,581.6368
2981259,145.97627
2981260,1106.7377
2981261,667.26434
2981262,454.8106
2981263,221.14418
2981264,188.5772
2981265,4285.5186
2981266,145.97627
2981267,145.97627
2981268,188.5772
2981269,145.97627
2981270,145.97627
2981271,325.09033
2981272,145.97627
2981273,145.97627
2981274,198.99364
2981275,310.1575
2981276,145.97627
2981277,375.84106
2981278,364.00577
2981279,145.97627
2981280,145.97627
2981281,625.01306
2981282,288.80634
2981283,975.15173
2981284,310.1575
2981285,145.97627
2981286,144.41718
2981287,144.41718
2981288,209.91867
2981289,1249.2294
2981290,144.41718
2981291,423.02777
2981292,144.41718
2981293,584.49915
2981294,580.86993
2981295,303.3108
2981296,176.98419
2981297,230.58768
2981298,1824.5372
2981299,144.41718
2981300,144.41718
2981301,144.41718
2981302,144.41718
2981303,144.41718
2981304,254.84094
2981305,144.41718
2981306,144.41718
2981307,144.41718
2981308,287.07544
2981309,144.41718
2981310,242.99858
2981311,300.8731
2981312,144.41718
2981313,144.41718
2981314,250.64246
2981315,144.41718
2981316,1140.2899
2981317,144.41718
2981318,144.41718
2981319,144.41718
2981320,144.41718
2981321,168.9006
2981322,1294.3358
2981323,144.41718
2981324,309.991
2981325,144.41718
2981326,655.0115
2981327,420.17227
2981328,303.3108
2981329,222.13657
2981330,296.72714
2981331,2166.2573
2981332,144.41718
2981333,144.41718
2981334,189.56958
2981335,144.41718
2981336,144.41718
2981337,270.6521
2981338,144.41718
2981339,144.41718
2981340,144.41718
2981341,240.67862
2981342,144.41718
2981343,242.99858
2981344,287.78403
2981345,144.41718
2981346,144.41718
2981347,219.53009
2981348,144.41718
2981349,366.04486
2981350,144.41718
2981351,136.24399
2981352,155.73634
2981353,155.73634
2981354,199.54079
2981355,3225.5771
2981356,155.73634
2981357,654.6334
2981358,155.73634
2981359,1421.878
2981360,751.343
2981361,458.08182
2981362,372.72125
2981363,545.376
2981364,4964.481
2981365,155.73634
2981366,155.73634
2981367,271.22165
2981368,166.52132
2981369,155.73634
2981370,398.0869
2981371,155.73634
2981372,155.73634
2981373,155.73634
2981374,340.15427
2981375,155.73634
2981376,400.51556
2981377,366.84586
2981378,155.73634
2981379,155.73634
2981380,501.41028
2981381,155.73634
2981382,1063.7982
2981383,383.15408
2981384,266.9872
2981385,144.41718
2981386,144.41718
2981387,144.41718
2981388,1366.6146
2981389,144.41718
2981390,323.54974
2981391,144.41718
2981392,749.3203
2981393,489.27652
2981394,303.3108
2981395,263.15466
2981396,183.02124
2981397,2307.4753
2981398,144.41718
2981399,144.41718
2981400,144.41718
2981401,144.41718
2981402,144.41718
2981403,254.84094
2981404,144.41718
2981405,144.41718
2981406,287.07544
2981407,241.00415
2981408,144.41718
2981409,242.99858
2981410,300.8731
2981411,144.41718
2981412,144.41718
2981413,272.21326
2981414,230.58768
2981415,375.41333
2981416,144.41718
2981417,136.24399
2981418,189.56958
2981419,144.41718
2981420,168.9006
2981421,1319.2623
2981422,144.41718
2981423,315.60928
2981424,144.41718
2981425,727.958
2981426,408.74716
2981427,303.3108
2981428,222.13657
2981429,183.02124
2981430,2173.3872
2981431,144.41718
2981432,144.41718
2981433,144.41718
2981434,144.41718
2981435,144.41718
2981436,270.6521
2981437,144.41718
2981438,144.41718
2981439,144.41718
2981440,240.67862
2981441,144.41718
2981442,242.99858
2981443,287.78403
2981444,144.41718
2981445,144.41718
2981446,219.53009
2981447,144.41718
2981448,318.77957
2981449,144.41718
2981450,136.24399
2981451,145.97627
2981452,145.97627
2981453,145.97627
2981454,1408.6664
2981455,145.97627
2981456,466.86823
2981457,145.97627
2981458,1118.0623
2981459,637.68713
2981460,407.1896
2981461,272.80463
2981462,191.9244
2981463,2816.1858
2981464,145.97627
2981465,145.97627
2981466,145.97627
2981467,145.97627
2981468,145.97627
2981469,360.17035
2981470,145.97627
2981471,145.97627
2981472,145.97627
2981473,250.65413
2981474,145.97627
2981475,332.727
2981476,370.34897
2981477,145.97627
2981478,145.97627
2981479,340.86465
2981480,240.23766
2981481,602.03046
2981482,145.97627
2981483,156.31044
2981484,145.97627
2981485,145.97627
2981486,145.97627
2981487,1332.7158
2981488,145.97627
2981489,316.88498
2981490,145.97627
2981491,788.8949
2981492,438.96512
2981493,312.73962
2981494,275.13022
2981495,184.58034
2981496,2262.958
2981497,145.97627
2981498,145.97627
2981499,145.97627
2981500,145.97627
2981501,145.97627
2981502,256.40002
2981503,145.97627
2981504,145.97627
2981505,145.97627
2981506,232.14677
2981507,145.97627
2981508,243.47449
2981509,308.6803
2981510,145.97627
2981511,145.97627
2981512,232.15091
2981513,232.14677
2981514,577.9828
2981515,145.97627
2981516,137.80309
2981517,139.9827
2981518,139.9827
2981519,139.9827
2981520,1092.5713
2981521,139.9827
2981522,294.267
2981523,139.9827
2981524,824.52216
2981525,343.38177
2981526,234.79517
2981527,222.13657
2981528,203.89685
2981529,1787.2188
2981530,139.9827
2981531,139.9827
2981532,139.9827
2981533,139.9827
2981534,139.9827
2981535,213.24904
2981536,139.9827
2981537,139.9827
2981538,139.9827
2981539,260.43658
2981540,139.9827
2981541,210.54433
2981542,227.10184
2981543,139.9827
2981544,139.9827
2981545,179.7639
2981546,139.9827
2981547,512.30646
2981548,139.9827
2981549,139.9827
2981550,145.97627
2981551,145.97627
2981552,145.97627
2981553,2875.458
2981554,145.97627
2981555,481.82343
2981556,145.97627
2981557,1106.1101
2981558,838.91425
2981559,423.52365
2981560,272.80463
2981561,371.84134
2981562,3741.5725
2981563,145.97627
2981564,145.97627
2981565,240.23766
2981566,145.97627
2981567,145.97627
2981568,386.3034
2981569,145.97627
2981570,145.97627
2981571,250.65413
2981572,383.15408
2981573,145.97627
2981574,344.4003
2981575,378.96277
2981576,145.97627
2981577,145.97627
2981578,439.7716
2981579,145.97627
2981580,1096.7611
2981581,145.97627
2981582,156.31044
2981583,145.97627
2981584,145.97627
2981585,211.47777
2981586,2234.264
2981587,145.97627
2981588,576.3779
2981589,145.97627
2981590,738.952
2981591,600.9332
2981592,307.1839
2981593,264.71375
2981594,465.09976
2981595,2586.2253
2981596,145.97627
2981597,145.97627
2981598,145.97627
2981599,145.97627
2981600,145.97627
2981601,272.21118
2981602,145.97627
2981603,145.97627
2981604,242.23772
2981605,242.23772
2981606,145.97627
2981607,243.47449
2981608,308.6803
2981609,145.97627
2981610,145.97627
2981611,284.83408
2981612,145.97627
2981613,1264.2034
2981614,304.44565
2981615,218.4103
2981616,145.97627
2981617,145.97627
2981618,219.56868
2981619,2506.7104
2981620,145.97627
2981621,481.82343
2981622,145.97627
2981623,1147.4972
2981624,756.29877
2981625,407.1896
2981626,272.80463
2981627,200.5382
2981628,3487.2795
2981629,145.97627
2981630,145.97627
2981631,240.23766
2981632,145.97627
2981633,145.97627
2981634,376.5044
2981635,145.97627
2981636,145.97627
2981637,145.97627
2981638,250.65413
2981639,145.97627
2981640,344.4003
2981641,378.96277
2981642,145.97627
2981643,145.97627
2981644,314.2724
2981645,145.97627
2981646,726.69366
2981647,145.97627
2981648,156.31044
2981649,145.97627
2981650,145.97627
2981651,219.56868
2981652,2557.2012
2981653,145.97627
2981654,653.2289
2981655,145.97627
2981656,776.81354
2981657,830.8864
2981658,406.54932
2981659,178.54329
2981660,240.23766
2981661,3256.6514
2981662,145.97627
2981663,145.97627
2981664,145.97627
2981665,145.97627
2981666,145.97627
2981667,372.13257
2981668,145.97627
2981669,145.97627
2981670,145.97627
2981671,383.15408
2981672,145.97627
2981673,390.6246
2981674,371.2738
2981675,145.97627
2981676,145.97627
2981677,421.5749
2981678,145.97627
2981679,1976.36
2981680,145.97627
2981681,145.97627
2981682,145.97627
2981683,145.97627
2981684,219.56868
2981685,2934.2686
2981686,145.97627
2981687,717.8557
2981688,145.97627
2981689,1175.9763
2981690,803.59125
2981691,422.7926
2981692,272.80463
2981693,545.376
2981694,5307.078
2981695,145.97627
2981696,145.97627
2981697,145.97627
2981698,151.89552
2981699,145.97627
2981700,398.0869
2981701,145.97627
2981702,145.97627
2981703,145.97627
2981704,240.23766
2981705,145.97627
2981706,361.66302
2981707,348.39624
2981708,145.97627
2981709,145.97627
2981710,418.82364
2981711,145.97627
2981712,1110.311
2981713,383.15408
2981714,309.98703
2981715,145.97627
2981716,145.97627
2981717,211.47777
2981718,2340.2327
2981719,145.97627
2981720,483.20468
2981721,145.97627
2981722,1103.9132
2981723,686.5119
2981724,377.27246
2981725,264.71375
2981726,536.7621
2981727,3505.8472
2981728,145.97627
2981729,145.97627
2981730,232.14677
2981731,143.80464
2981732,145.97627
2981733,344.3545
2981734,145.97627
2981735,145.97627
2981736,145.97627
2981737,311.50317
2981738,145.97627
2981739,243.47449
2981740,318.66608
2981741,145.97627
2981742,145.97627
2981743,290.06232
2981744,145.97627
2981745,1027.7854
2981746,145.97627
2981747,148.21956
2981748,139.9827
2981749,139.9827
2981750,139.9827
2981751,1021.95917
2981752,139.9827
2981753,289.0085
2981754,139.9827
2981755,490.6684
2981756,343.8702
2981757,234.79517
2981758,172.54968
2981759,288.2328
2981760,1491.8422
2981761,139.9827
2981762,139.9827
2981763,189.56958
2981764,171.43039
2981765,139.9827
2981766,213.24904
2981767,139.9827
2981768,139.9827
2981769,139.9827
2981770,214.03976
2981771,139.9827
2981772,210.54433
2981773,214.75302
2981774,139.9827
2981775,139.9827
2981776,215.53616
2981777,139.9827
2981778,431.13882
2981779,139.9827
2981780,136.24399
2981781,141.34302
2981782,141.34302
2981783,168.9006
2981784,990.2749
2981785,141.34302
2981786,411.76218
2981787,141.34302
2981788,499.86395
2981789,504.0616
2981790,290.61078
2981791,173.91003
2981792,189.56958
2981793,1556.0521
2981794,141.34302
2981795,141.34302
2981796,141.34302
2981797,171.43039
2981798,141.34302
2981799,254.84094
2981800,141.34302
2981801,141.34302
2981802,141.34302
2981803,287.07544
2981804,141.34302
2981805,458.47827
2981806,272.4114
2981807,141.34302
2981808,141.34302
2981809,222.30656
2981810,141.34302
2981811,859.4392
2981812,141.34302
2981813,141.34302
2981814,155.73634
2981815,155.73634
2981816,237.55281
2981817,2599.2756
2981818,155.73634
2981819,711.29034
2981820,155.73634
2981821,975.6617
2981822,934.43414
2981823,441.10748
2981824,188.30336
2981825,237.55281
2981826,3028.1284
2981827,155.73634
2981828,155.73634
2981829,155.73634
2981830,155.73634
2981831,155.73634
2981832,372.13257
2981833,155.73634
2981834,155.73634
2981835,155.73634
2981836,383.15408
2981837,155.73634
2981838,365.37738
2981839,384.24176
2981840,155.73634
2981841,155.73634
2981842,327.00592
2981843,155.73634
2981844,2294.2886
2981845,155.73634
2981846,155.73634
2981847,144.41718
2981848,144.41718
2981849,195.54901
2981850,1466.9713
2981851,144.41718
2981852,424.74542
2981853,144.41718
2981854,528.0148
2981855,577.1735
2981856,303.3108
2981857,176.98419
2981858,205.80151
2981859,1756.3735
2981860,144.41718
2981861,144.41718
2981862,144.41718
2981863,144.41718
2981864,144.41718
2981865,254.84094
